"SITIO","PRODUCTO","LINK","VARIACIONES","FECHA"
"Tierragro","Comida para gato Equilibrio Adulto Salmón 1.5 Kg","https://www.tierragro.com/collections/nutricion-gatos/products/equili-gato-adulto-salmon-gabrica-nutricion-animales-y-mascotas-tierragro-colombia?_pos=37&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Comida para gato Equilibrio Adulto Salmón 1.5 Kg"",""price"":87400,""availability"":""si""}]","2026-03-17 01:07:00"
"Tierragro","Nutra Nuggets Gato Mantenimiento x 1 Kg","https://www.tierragro.com/collections/nutricion-gatos/products/nutra-nuggets-mantenimiento-gato-1-kl-nutra-nuggets-nutricion-mascotas-y-animales?_pos=38&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Nutra Nuggets Gato Mantenimiento x 1 Kg"",""price"":22140,""availability"":""si""}]","2026-03-17 01:07:00"
"Tierragro","Oh Mai Gat Sedentarios Y Territoriales","https://www.tierragro.com/collections/nutricion-gatos/products/ohmaigat-sedentarios?_pos=39&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""1.5 kg"",""price"":34100,""availability"":""si""},{""id"":""var1"",""variation"":""8 kg"",""price"":123000,""availability"":""si""}]","2026-03-17 01:07:00"
"Tierragro","Comida para gato Max Cat Professional Line Adulto Frango & Arroz 1 Kg","https://www.tierragro.com/collections/nutricion-gatos/products/max-cat-buffet-rs-total-max-nutricion-mascotas-y-animales?_pos=40&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Comida para gato Max Cat Professional Line Adulto Frango & Arroz 1 Kg"",""price"":29100,""availability"":""si""}]","2026-03-17 01:07:00"
"Tierragro","Cat Chow Gatitos","https://www.tierragro.com/collections/nutricion-gatos/products/cat-chow-gatitos-purina-nutricion-mascotas-y-animales-1?_pos=41&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""500 gr"",""price"":14200,""availability"":""si""},{""id"":""var1"",""variation"":""1.5 kg"",""price"":38900,""availability"":""si""},{""id"":""var2"",""variation"":""8 kg"",""price"":135100,""availability"":""si""}]","2026-03-17 01:07:00"
"Tierragro","Meow Mix Original x 2.86 Kg","https://www.tierragro.com/collections/nutricion-gatos/products/meow-mix-original-2-86-kg-meow-mix-nutricion-mascotas-y-animales?_pos=42&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Meow Mix Original x 2.86 Kg"",""price"":75600,""availability"":""si""}]","2026-03-17 01:07:00"
"Tierragro","Comida para gato Hills Prescription Cuidado Renal k/d 4Lbs","https://www.tierragro.com/collections/nutricion-gatos/products/hills-gato-k-d-hills-nutricion-mascotas-y-animales?_pos=43&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Comida para gato Hills Prescription Cuidado Renal k/d 4Lbs"",""price"":183300,""availability"":""si""}]","2026-03-17 01:07:00"
"Tierragro","Felix Megamix","https://www.tierragro.com/collections/nutricion-gatos/products/felix-megamix?_pos=44&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""1.5 kg"",""price"":29300,""availability"":""si""},{""id"":""var1"",""variation"":""10 kg"",""price"":129400,""availability"":""si""}]","2026-03-17 01:07:00"
"Tierragro","Bonnat Grain Free Gato Adult 1.5Kg","https://www.tierragro.com/collections/nutricion-gatos/products/bonnat-grain-free-feline-adult-1-5kg?_pos=45&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Bonnat Grain Free Gato Adult 1.5Kg"",""price"":64600,""availability"":""si""}]","2026-03-17 01:07:00"
"Tierragro","Comida Húmeda para gatos Hills Prescription Diet k/d Cuidado Renal 5.5 Onz","https://www.tierragro.com/collections/nutricion-gatos/products/hills-gato-k-d-lata-hills-nutricion-mascotas-y-animales?_pos=46&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Comida Húmeda  para gatos Hills Prescription Diet k/d Cuidado Renal 5.5 Onz"",""price"":19400,""availability"":""si""}]","2026-03-17 01:07:00"
"Tierragro","Gatsy Pescado Arroz Y Espinaca x 1.5 Kg","https://www.tierragro.com/collections/nutricion-gatos/products/gatsy-pescado-arroz-y-espinaca-1-5-kgs-purina-nutricion-mascotas-y-animales?_pos=47&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Gatsy Pescado Arroz Y Espinaca x 1.5 Kg"",""price"":20500,""availability"":""si""}]","2026-03-17 01:07:00"
"Tierragro","Meow Mix Kitten x 1.42 Kg","https://www.tierragro.com/collections/nutricion-gatos/products/meow-mix-kitten-1-42-kg-meow-mix-nutricion-mascotas-y-animales?_pos=48&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Meow Mix Kitten x 1.42 Kg"",""price"":41900,""availability"":""si""}]","2026-03-17 01:07:00"
"Tierragro","Monge Gato Vet Sol Renal Oxalate x 100 Gr","https://www.tierragro.com/collections/nutricion-gatos/products/cat-monge-vet-sol-renal-oxalate-x-100-gr?_pos=97&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Monge Gato Vet Sol Renal Oxalate x 100 Gr"",""price"":12800,""availability"":""si""}]","2026-03-17 01:07:27"
"Tierragro","Gato Esterilizado 7+ Royal Canin 1.5 Kg","https://www.tierragro.com/collections/nutricion-gatos/products/sterilised-7-1-5kg-esterilizad-adult-7?_pos=98&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Gato Esterilizado 7+ Royal Canin 1.5 Kg"",""price"":109000,""availability"":""si""}]","2026-03-17 01:07:27"
"Tierragro","Nulo Gato Adulto Esbelto Esterilizado 2.27 kg","https://www.tierragro.com/collections/nutricion-gatos/products/nulo-cat-trim-esterilizados?_pos=99&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Nulo Gato Adulto Esbelto Esterilizado 2.27 kg"",""price"":118440,""availability"":""si""}]","2026-03-17 01:07:27"
"Tierragro","Excellent Urinary Cat x 3 Kg","https://www.tierragro.com/collections/nutricion-gatos/products/excellent-urinary-cat?_pos=100&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Excellent Urinary Cat x 3 Kg"",""price"":74200,""availability"":""si""}]","2026-03-17 01:07:27"
"Tierragro","Excellent Kitten Smart x 1 Kg Para Gato","https://www.tierragro.com/collections/nutricion-gatos/products/excellent-kitten-smart-x-1-kg?_pos=101&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""1 kg"",""price"":29700,""availability"":""si""}]","2026-03-17 01:07:27"
"Tierragro","Virbac Baby Pre Neutered Cat","https://www.tierragro.com/collections/nutricion-gatos/products/baby-pre-neutered-cat-1-5-kg?_pos=102&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""1.5kg"",""price"":101500,""availability"":""si""},{""id"":""var1"",""variation"":""3kg"",""price"":182500,""availability"":""si""}]","2026-03-17 01:07:27"
"Tierragro","Meow Mix Indoor x 2.86 Kg","https://www.tierragro.com/collections/nutricion-gatos/products/meow-mix-indoor-2-86-kg-meow-mix-nutricion-mascotas-y-animales?_pos=103&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Meow Mix Indoor x 2.86 Kg"",""price"":75600,""availability"":""si""}]","2026-03-17 01:07:27"
"Tierragro","Meow Mix Hairball Control x 1.42 Kg","https://www.tierragro.com/collections/nutricion-gatos/products/meow-mix-hairball-control-1-42-kg-meow-mix-nutricion-mascotas-y-animales?_pos=104&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Meow Mix Hairball Control x 1.42 Kg"",""price"":41900,""availability"":""si""}]","2026-03-17 01:07:27"
"Tierragro","Royal Canin Kitten Gaticos 400 Gr","https://www.tierragro.com/collections/nutricion-gatos/products/fhn-kitten-400gr-gatito?_pos=105&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""400 Gr"",""price"":25120,""availability"":""si""},{""id"":""var1"",""variation"":""2 Kg"",""price"":134000,""availability"":""si""}]","2026-03-17 01:07:27"
"Tierragro","Virbac Adult Neutered Cat 1.5 Kg","https://www.tierragro.com/collections/nutricion-gatos/products/adult-neutered-cat-1-5-kg?_pos=106&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Virbac Adult Neutered Cat 1.5 Kg"",""price"":97400,""availability"":""si""}]","2026-03-17 01:07:27"
"Tierragro","Royal Canin Urinary Care Cat 2 Kg","https://www.tierragro.com/collections/nutricion-gatos/products/royal-canin-fcn-urinary-care-cat-2-kg?_pos=107&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Royal Canin Urinary Care Cat 2 Kg"",""price"":151200,""availability"":""si""}]","2026-03-17 01:07:27"
"Tierragro","Comida para gato Hills Indoor 3.5 Lbs","https://www.tierragro.com/collections/nutricion-gatos/products/hills-gato-adulto-indoor-3-5-lb-hills-nutricion-mascotas-y-animales?_pos=108&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Comida para gato Hills Indoor 3.5 Lbs"",""price"":126400,""availability"":""si""}]","2026-03-17 01:07:27"
"Tierragro","Diamond Gaticos x 6 Lb","https://www.tierragro.com/collections/nutricion-gatos/products/diamond-kitten-jarapets-nutricion-mascotas-y-animales?_pos=49&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Diamond Gaticos x 6 Lb"",""price"":97200,""availability"":""si""}]","2026-03-17 01:08:42"
"Tierragro","Nutrapro Gatos y Gaticos Hasta 7 Años","https://www.tierragro.com/collections/nutricion-gatos/products/nutrapro-gatos-gatitos-500g?_pos=50&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""500G"",""price"":14100,""availability"":""si""},{""id"":""var1"",""variation"":""2KG"",""price"":46400,""availability"":""si""},{""id"":""var2"",""variation"":""7,5KG"",""price"":160200,""availability"":""si""},{""id"":""var3"",""variation"":""18 kg"",""price"":370000,""availability"":""si""}]","2026-03-17 01:08:42"
"Tierragro","Chunky Gatos x 18 Kg","https://www.tierragro.com/collections/nutricion-gatos/products/chunky-gatos-x-18-kg-2-kg-gratis?_pos=51&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Chunky Gatos x 18 Kg"",""price"":169000,""availability"":""si""}]","2026-03-17 01:08:42"
"Tierragro","Agility Gold Gatos Esterilizados 1.5 Kg","https://www.tierragro.com/collections/nutricion-gatos/products/agility-gold-gatos-esterilizados-1-5-kg?_pos=52&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Agility Gold Gatos Esterilizados  1.5 Kg"",""price"":49200,""availability"":""si""}]","2026-03-17 01:08:42"
"Tierragro","Royal Canin Hydrolyzed Protein Cat x 3.5 kg","https://www.tierragro.com/collections/nutricion-gatos/products/royal-canin-hydrolized-pro-cat-3-5-kg?_pos=53&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Royal Canin Hydrolyzed Protein Cat x 3.5 kg"",""price"":288900,""availability"":""si""}]","2026-03-17 01:08:42"
"Tierragro","Donkat Gatitos","https://www.tierragro.com/collections/nutricion-gatos/products/donkat-gaticos-donkat-nutricion-mascotas-y-animales?_pos=54&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""500 gr."",""price"":6900,""availability"":""si""},{""id"":""var1"",""variation"":""1 kg."",""price"":14100,""availability"":""si""}]","2026-03-17 01:08:42"
"Tierragro","Comida para gato Hills Light Adulto 4 Lbs","https://www.tierragro.com/collections/nutricion-gatos/products/hills-gato-adult-light-hills-nutricion-mascotas-y-animales?_pos=55&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Comida para gato Hills Light Adulto 4 Lbs"",""price"":134800,""availability"":""si""}]","2026-03-17 01:08:42"
"Tierragro","Cat Chow Esterilizados x 1.5 Kl","https://www.tierragro.com/collections/nutricion-gatos/products/cat-chow-esterilizados-x-1-5-kl?_pos=56&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Cat Chow Esterilizados x 1.5 Kl"",""price"":33300,""availability"":""si""}]","2026-03-17 01:08:42"
"Tierragro","Mirringo +Pro x 8 Kilos","https://www.tierragro.com/collections/nutricion-gatos/products/mirringo-adultos-pro-x-8-kilo?_pos=57&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Mirringo +Pro x 8 Kilos"",""price"":91200,""availability"":""si""}]","2026-03-17 01:08:42"
"Tierragro","Juguete Comestible Sushi Gatos x 100 Gr","https://www.tierragro.com/collections/nutricion-gatos/products/juguete-comestible-sushi-100-gr-logus-nutricion-mascotas-y-animales?_pos=58&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Juguete Comestible Sushi Gatos x 100 Gr"",""price"":12700,""availability"":""si""}]","2026-03-17 01:08:42"
"Tierragro","Bonnat Veterinary Diet Gato Hypoallergenic 2 Kg","https://www.tierragro.com/collections/nutricion-gatos/products/bonnat-veterinary-diet-feline-hypoallergenic-2kg?_pos=59&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Bonnat Veterinary Diet Gato Hypoallergenic 2 Kg"",""price"":124000,""availability"":""si""}]","2026-03-17 01:08:42"
"Tierragro","Cipacat adulto alimento seco para gatos adultos","https://www.tierragro.com/collections/nutricion-gatos/products/cipa-cat-adulto?_pos=60&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""500 gr"",""price"":4800,""availability"":""si""},{""id"":""var1"",""variation"":""8 kg"",""price"":68300,""availability"":""si""}]","2026-03-17 01:08:42"
"Tierragro","Comida para gato Hills Prescription Diet Sensibilidades alimentarias z/d - 4 Lbs","https://www.tierragro.com/collections/nutricion-gatos/products/hills-gato-z-d-4-lb-hills-nutricion-mascotas-y-animales?_pos=109&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Comida para gato Hills Prescription Diet Sensibilidades alimentarias z/d - 4 Lbs"",""price"":200300,""availability"":""si""}]","2026-03-17 01:08:59"
"Tierragro","Cat Chow Adultos Hogareños x 1.5 Kg","https://www.tierragro.com/collections/nutricion-gatos/products/cat-chow-adultos-hogarenos-x-1-5kg-ref-1?_pos=110&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Cat Chow Adultos Hogareños x 1.5 Kg"",""price"":33300,""availability"":""si""}]","2026-03-17 01:08:59"
"Tierragro","Oven Baked Tradition Pescado Libre De Grano Para Gato 2.27 Kg","https://www.tierragro.com/collections/nutricion-gatos/products/oven-baked-tradition-alimento-libre-de-grano-de-pescado-para-gato?_pos=111&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Oven Baked Tradition Pescado Libre De Grano Para Gato 2.27 Kg"",""price"":223500,""availability"":""si""}]","2026-03-17 01:08:59"
"Tierragro","Monge Gato Vet Sol Gastrointetinal x 100 Gr","https://www.tierragro.com/collections/nutricion-gatos/products/cat-monge-vet-sol-gastrointestin-x-100gr?_pos=112&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Monge Gato Vet Sol Gastrointetinal x 100 Gr"",""price"":12800,""availability"":""si""}]","2026-03-17 01:08:59"
"Tierragro","Comida para gato Hills Hairball Adulto 3. 5 Lbs","https://www.tierragro.com/collections/nutricion-gatos/products/hills-gato-hairball-control-hills-nutricion-mascotas-y-animales?_pos=113&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Comida para gato Hills Hairball Adulto 3. 5 Lbs"",""price"":138900,""availability"":""si""}]","2026-03-17 01:08:59"
"Tierragro","Meow Mix Salmón Y Pollo","https://www.tierragro.com/collections/nutricion-gatos/products/meow-mix-salmon-y-pollo?_pos=114&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""1.36 kg"",""price"":43700,""availability"":""si""},{""id"":""var1"",""variation"":""6.4 kg"",""price"":162800,""availability"":""si""}]","2026-03-17 01:08:59"
"Tierragro","Go! Carnivore Receta De Salmón Y Bacalao Para Gatos 1.4Kg","https://www.tierragro.com/collections/nutricion-gatos/products/go-carnivore-receta-de-salmon-y-bacalao-para-gatos-1-4kg?_pos=115&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Go! Carnivore Receta De Salmón Y Bacalao Para Gatos 1.4Kg"",""price"":60900,""availability"":""si""}]","2026-03-17 01:08:59"
"Tierragro","Bonnat Veterinary Diet Gato Hepatic Suport 2 Kg","https://www.tierragro.com/collections/nutricion-gatos/products/bonnat-veterinary-diet-feline-hepatic-suport-2kg?_pos=116&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Bonnat Veterinary Diet Gato Hepatic Suport 2 Kg"",""price"":141900,""availability"":""si""}]","2026-03-17 01:08:59"
"Tierragro","Comida para gato Equilibrio Adulto Pelos Largos 1.5 Kg","https://www.tierragro.com/collections/nutricion-gatos/products/equilibrio-gato-adulto-pelos-longos-gabrica-nutricio-animales-y-mascotas-tierragro?_pos=117&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""1.5kg"",""price"":87400,""availability"":""si""}]","2026-03-17 01:08:59"
"Tierragro","Royal Caninn Gato Persian Kitten x 2Kg","https://www.tierragro.com/collections/nutricion-gatos/products/royal-caninn-gato-persian-kitten-x-2kg?_pos=118&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Royal Caninn Gato Persian Kitten x 2Kg"",""price"":138160,""availability"":""si""}]","2026-03-17 01:08:59"
"Tierragro","Pro plan Veterinary Feline Ur Urinary x 1.5 kg","https://www.tierragro.com/collections/nutricion-gatos/products/proplan-veteri-feline-ur-urinary-x1-5k?_pos=119&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Pro plan Veterinary Feline Ur Urinary x 1.5 kg"",""price"":101900,""availability"":""si""}]","2026-03-17 01:08:59"
"Tierragro","Royal Canin Persian Adulto 2Kg","https://www.tierragro.com/collections/nutricion-gatos/products/royal-canin-cat-persian-adulto-x-2-kg?_pos=120&_fid=aa6007268&_ss=c","[{""id"":""var0"",""variation"":""Royal Canin Persian Adulto 2Kg"",""price"":162200,""availability"":""si""}]","2026-03-17 01:08:59"
"Tierragro","Alimento Húmedo para Gato Adulto Hills Science Diet Pouch Pollo 79 Gr","https://www.tierragro.com/collections/nutricion-gatos/products/hills-feline-adult-t-chicken-pouch-79-g?_pos=145&_fid=97cfe6f6c&_ss=c","[{""id"":""var0"",""variation"":""Alimento Húmedo para Gato Adulto Hills Science Diet Pouch Pollo 79 Gr"",""price"":11300,""availability"":""si""}]","2026-03-17 02:05:24"
"Tierragro","Country Value Gatos 2kg","https://www.tierragro.com/collections/nutricion-gatos/products/country-value-gatos-2kg?_pos=146&_fid=97cfe6f6c&_ss=c","[{""id"":""var0"",""variation"":""Country Value Gatos 2kg"",""price"":38000,""availability"":""si""}]","2026-03-17 02:05:24"
"Tierragro","Go! Sensitivities Receta De Pato Para Gatos 1.4Kg","https://www.tierragro.com/collections/nutricion-gatos/products/go-sensitivities-receta-de-pato-para-gatos-1-4kg?_pos=147&_fid=97cfe6f6c&_ss=c","[{""id"":""var0"",""variation"":""Go! Sensitivities Receta De Pato Para Gatos 1.4Kg"",""price"":67425,""availability"":""si""}]","2026-03-17 02:05:24"
"Tierragro","Pro plan Veteri Feline En Gastroint x 1.5 kg","https://www.tierragro.com/collections/nutricion-gatos/products/proplan-veteri-feline-en-gastroint-x1-5k?_pos=148&_fid=97cfe6f6c&_ss=c","[{""id"":""var0"",""variation"":""Pro plan Veteri Feline En Gastroint x 1.5 kg"",""price"":101900,""availability"":""si""}]","2026-03-17 02:05:24"
"Tierragro","Royal Canin Vhn Satiety Cat x 1.5 Kg","https://www.tierragro.com/collections/nutricion-gatos/products/royal-canin-vhn-satiety-cat-x-1-5-kg?_pos=149&_fid=97cfe6f6c&_ss=c","[{""id"":""var0"",""variation"":""Royal Canin Vhn Satiety Cat x 1.5 Kg"",""price"":136200,""availability"":""si""}]","2026-03-17 02:05:24"
